"","movie_id","title","language","country","release_date","release_year","popularity","poster_path","academy_award","academy_nominated","palme_dor","golden_lion"
"100",619264,"The Platform","es","ES","2019-10-07T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"101",619264,"The Platform","es","ES","2019-11-07T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"102",619264,"The Platform","es","ES","2019-11-08T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"103",619264,"The Platform","es","ES","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"104",619264,"The Platform","es","IT","2019-11-26T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"105",619264,"The Platform","es","IT","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"106",619264,"The Platform","es","BR","2020-03-20T00:00:00.000Z","2019",4.334,"https://image.tmdb.org/t/p/w500/iXvQnzy6JCAx1PiQEKXuTY04ZHl.jpg",0,0,0,0
"107",838240,"Robot Dreams","es","US","2023-10-21T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"108",838240,"Robot Dreams","es","US","2024-04-25T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"109",838240,"Robot Dreams","es","US","2024-03-24T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"110",838240,"Robot Dreams","es","US","2024-05-31T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"111",838240,"Robot Dreams","es","US","2024-09-10T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"112",838240,"Robot Dreams","es","US","2024-11-26T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"113",838240,"Robot Dreams","es","US","2024-10-08T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"114",838240,"Robot Dreams","es","GB","2023-10-08T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"115",838240,"Robot Dreams","es","GB","2024-03-22T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"116",838240,"Robot Dreams","es","GB","2024-03-22T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"117",838240,"Robot Dreams","es","GB","2024-08-16T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"118",838240,"Robot Dreams","es","GB","2024-06-17T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"119",838240,"Robot Dreams","es","DE","2023-09-10T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"120",838240,"Robot Dreams","es","DE","2024-05-09T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"121",838240,"Robot Dreams","es","DE","2024-10-17T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"122",838240,"Robot Dreams","es","DE","2024-11-07T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"123",838240,"Robot Dreams","es","FR","2023-05-20T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"124",838240,"Robot Dreams","es","FR","2023-06-12T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"125",838240,"Robot Dreams","es","FR","2023-12-27T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"126",838240,"Robot Dreams","es","FR","2024-07-24T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"127",838240,"Robot Dreams","es","TR","2024-04-19T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"128",838240,"Robot Dreams","es","JP","2024-11-08T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"129",838240,"Robot Dreams","es","ES","2023-11-24T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"130",838240,"Robot Dreams","es","ES","2023-12-06T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"131",838240,"Robot Dreams","es","ES","2034-12-20T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"132",838240,"Robot Dreams","es","IT","2023-11-26T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"133",838240,"Robot Dreams","es","IT","2024-04-04T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"134",838240,"Robot Dreams","es","IT","2024-09-11T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
"135",838240,"Robot Dreams","es","BR","2024-01-18T00:00:00.000Z","2023",3.866,"https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg",0,0,0,0
